130	136	17680	18
"NK"	"X"	"Y"	"NX"	"NY"	"NXY"	"SiO2 WT%"	"Al2O3 WT%"	"CaO WT%"	"TiO2 WT%"	"K2O WT%"	"P2O5 WT%"	"FeO WT%"	"MnO WT%"	"Na2O WT%"	"MgO WT%"	"O WT%"	"Total"
0	-20.3175	5.2715	102	88	11412	 .389761	 1.91156	 .121407	 15.1386	 .100913	 -.05266	 73.2399	 .665594	 -.03806	 2.30589	 .000000	 93.7829
0	-20.317	5.2715	103	88	11413	 .182051	 1.62292	 .070592	 16.2589	 .120493	 .089111	 74.5192	 .683906	 .047003	 2.71066	 .000000	 96.3049
0	-20.3165	5.2715	104	88	11414	 .078921	 1.71904	 .190538	 16.7379	 .072200	 .018447	 73.5323	 .769644	 .047068	 2.92420	 .000000	 96.0903
0	-20.316	5.2715	105	88	11415	 .055041	 1.44903	 .189473	 14.7786	 .066826	 -.01729	 73.9050	 .547729	 .103475	 2.92419	 .000000	 94.0021
0	-20.3155	5.2715	106	88	11416	 .228783	 1.94990	 .088177	 16.2340	 .086766	 -.05234	 70.7975	 .786454	 -.03739	 2.51608	 .000000	 92.5979
0	-20.315	5.2715	107	88	11417	 .310646	 2.42935	 .259837	 16.6204	 .087167	 -.01666	 72.6431	 .452751	 -.09312	 2.64389	 .000000	 95.3374
0	-20.3145	5.2715	108	88	11418	 .574907	 1.94979	 .293781	 15.7709	 .116132	 .160479	 73.2844	 .468052	 .075396	 2.50093	 .000000	 95.1948
0	-20.314	5.2715	109	88	11419	 2.36008	 2.35843	 .607978	 16.3613	 .171771	 .197972	 71.3614	 .560676	 .131198	 2.67115	 .000000	 96.7819
0	-20.3135	5.2715	110	88	11420	 7.27464	 2.89152	 1.11069	 15.1862	 .290104	 .849590	 66.3628	 .730645	 .371646	 2.34902	 .000000	 97.4168
0	-20.313	5.2715	111	88	11421	 21.8973	 5.85119	 1.75368	 12.6485	 1.42051	 .996669	 51.4782	 .487582	 1.64086	 1.58381	 .000000	 99.7583
0	-20.3125	5.2715	112	88	11422	 33.2102	 6.92912	 1.28039	 10.6095	 2.24862	 .952927	 37.5094	 .432070	 1.92712	 1.02367	 .000000	 96.1230
0	-20.312	5.2715	113	88	11423	 31.1390	 5.82396	 .509851	 11.4222	 1.90721	 .341524	 41.8582	 .404074	 1.44059	 1.44634	 .000000	 96.2928
0	-20.3115	5.2715	114	88	11424	 21.6512	 4.45721	 .605574	 14.7528	 1.23507	 .326846	 56.0461	 .669312	 .522096	 1.85858	 .000000	 102.125
0	-20.311	5.2715	115	88	11425	 20.4898	 4.83965	 .744805	 13.9871	 1.18595	 .362269	 60.4708	 .611020	 .602689	 1.92346	 .000000	 105.218
0	-20.3105	5.2715	116	88	11426	 35.6904	 7.37384	 1.68559	 10.2998	 2.15737	 1.40819	 42.7992	 .321851	 1.12473	 1.20839	 .000000	 104.069
0	-20.31	5.2715	117	88	11427	 50.1657	 9.32177	 2.68238	 7.75560	 3.02097	 2.46937	 26.3438	 .229426	 1.02475	 .980783	 .000000	 103.995
0	-20.3095	5.2715	118	88	11428	 58.4628	 10.6041	 2.78239	 5.26854	 4.00146	 2.76416	 14.0282	 .325079	 1.28034	 .519875	 .000000	 100.037
0	-20.309	5.2715	119	88	11429	 66.9437	 12.4354	 1.78412	 2.60510	 4.52269	 1.24383	 7.13813	 .133985	 1.46599	 .381361	 .000000	 98.6543
0	-20.3085	5.2715	120	88	11430	 70.3967	 13.5476	 1.41590	 1.73603	 4.81946	 .720537	 5.05192	 .156736	 1.44900	 .546237	 .000000	 99.8401
0	-20.308	5.2715	121	88	11431	 72.6500	 14.2364	 1.44027	 1.23540	 5.04871	 .393537	 4.68563	 .025885	 1.07859	 .439652	 .000000	 101.234
0	-20.3075	5.2715	122	88	11432	 71.8454	 14.7796	 1.76134	 .965609	 5.02604	 .434021	 4.94882	 .138477	 1.29439	 .588693	 .000000	 101.782
0	-20.307	5.2715	123	88	11433	 69.8597	 14.3251	 1.62347	 .849556	 5.20568	 .434337	 4.34940	 .007264	 1.28757	 .699842	 .000000	 98.6420
0	-20.3065	5.2715	124	88	11434	 72.9623	 14.2464	 1.66208	 .847484	 5.14273	 .393307	 4.95056	 .063353	 1.26002	 .803558	 .000000	 102.332
0	-20.306	5.2715	125	88	11435	 70.9221	 14.2078	 1.54375	 1.00085	 4.99615	 .558834	 3.89135	 .120993	 .843237	 .695387	 .000000	 98.7804
0	-20.3055	5.2715	126	88	11436	 71.8496	 14.7636	 1.50276	 .582086	 4.76047	 .394604	 4.42196	 .158465	 1.07430	 .562758	 .000000	 100.071
0	-20.305	5.2715	127	88	11437	 70.3876	 14.1318	 1.52085	 .907750	 4.72706	 .393806	 4.73868	 .007090	 1.04532	 .733857	 .000000	 98.5938
0	-20.3045	5.2715	128	88	11438	 71.1955	 13.8672	 1.40002	 .877163	 4.85793	 .517358	 4.86199	 .082249	 .882455	 .654199	 .000000	 99.1961
0	-20.304	5.2715	129	88	11439	 72.1444	 14.5392	 1.86064	 1.59329	 4.57492	 .393344	 4.57955	 .025975	 .996014	 .993425	 .000000	 101.701
0	-20.3035	5.2715	130	88	11440	 71.0902	 14.3830	 1.53837	 1.14274	 4.74468	 .393150	 5.28446	 .006407	 1.06707	 .566099	 .000000	 100.216
0	-20.368	5.272	1	89	11441	 65.5869	 17.4973	 3.78686	 1.21098	 3.03619	 .391863	 3.11289	 .065305	 5.02606	 .477905	 .000000	 100.192
0	-20.3675	5.272	2	89	11442	 65.8305	 16.7992	 2.73926	 1.47126	 3.53033	 .514295	 4.18804	 .082603	 3.64923	 .496840	 .000000	 99.3015
0	-20.367	5.272	3	89	11443	 66.2173	 13.9341	 3.07610	 1.52338	 3.81263	 .838735	 5.19141	 .080600	 2.92250	 .682024	 .000000	 98.2788
0	-20.3665	5.272	4	89	11444	 65.3403	 13.7123	 4.21860	 1.76220	 3.90224	 1.68819	 4.96131	 .004918	 1.98615	 .756322	 .000000	 98.3325
0	-20.366	5.272	5	89	11445	 59.8778	 11.7151	 7.70132	 1.40376	 3.70803	 6.79165	 4.79619	 .209710	 1.72248	 .874880	 .000000	 98.8008
0	-20.3655	5.272	6	89	11446	 48.7115	 9.55196	 13.2023	 1.07677	 3.07245	 13.8386	 3.78394	 .170135	 .874579	 1.19676	 .000000	 95.4790
0	-20.365	5.272	7	89	11447	 42.6904	 8.83391	 17.1272	 1.46332	 2.81203	 18.2738	 3.79507	 .092720	 1.31136	 1.54877	 .000000	 97.9485
0	-20.3645	5.272	8	89	11448	 48.2769	 9.97379	 13.3456	 1.13223	 3.21967	 13.5936	 4.57480	 .112548	 1.08386	 1.36641	 .000000	 96.6795
0	-20.364	5.272	9	89	11449	 62.4931	 12.0413	 6.05831	 1.55047	 3.82283	 5.67530	 5.41617	 .078332	 1.10272	 .766790	 .000000	 99.0053
0	-20.3635	5.272	10	89	11450	 67.3082	 13.1335	 3.11515	 1.81584	 4.40718	 1.81195	 5.55894	 .304565	 1.13007	 .764132	 .000000	 99.3495
0	-20.363	5.272	11	89	11451	 68.7217	 13.1379	 1.83550	 1.96861	 4.41384	 .513884	 5.28211	 -.03218	 1.00637	 .714470	 .000000	 97.5622
0	-20.3625	5.272	12	89	11452	 68.4515	 13.6664	 2.43263	 2.14036	 4.65767	 .552158	 5.93012	 .097909	 1.04665	 .854989	 .000000	 99.8303
0	-20.362	5.272	13	89	11453	 69.6622	 13.1869	 2.13131	 2.40750	 4.42640	 .512246	 5.77223	 .210889	 .962604	 .991259	 .000000	 100.264
0	-20.3615	5.272	14	89	11454	 67.6547	 12.4913	 2.78963	 1.92814	 4.24867	 .470196	 6.51072	 .134397	 .650172	 .879253	 .000000	 97.7572
0	-20.361	5.272	15	89	11455	 66.3801	 12.6863	 2.64749	 2.19483	 4.00298	 .959118	 6.43988	 .040898	 1.00260	 1.07723	 .000000	 97.4315
0	-20.3605	5.272	16	89	11456	 64.2464	 12.2620	 3.32891	 2.94229	 4.39224	 .707519	 8.18488	 .298842	 .885992	 1.18446	 .000000	 98.4335
0	-20.36	5.272	17	89	11457	 63.7705	 12.5018	 3.45490	 2.71996	 3.57015	 1.43319	 10.0617	 .371016	 .932589	 1.36115	 .000000	 100.177
0	-20.3595	5.272	18	89	11458	 63.4153	 11.7489	 4.05364	 2.04482	 3.61086	 1.23077	 10.3268	 .258721	 1.19473	 1.51968	 .000000	 99.4043
0	-20.359	5.272	19	89	11459	 66.7933	 13.0612	 2.99944	 2.39226	 4.07004	 1.23971	 7.40259	 .338916	 .961199	 1.18772	 .000000	 100.446
0	-20.3585	5.272	20	89	11460	 66.7761	 12.7425	 2.54048	 2.83741	 4.13508	 1.28085	 7.05066	 .264551	 1.14521	 1.14167	 .000000	 99.9146
0	-20.358	5.272	21	89	11461	 66.9131	 12.3328	 2.50724	 1.92535	 4.17686	 1.52806	 6.75497	 .302868	 .887735	 1.18210	 .000000	 98.5111
0	-20.3575	5.272	22	89	11462	 66.3076	 12.0339	 3.11856	 2.56960	 4.18917	 .954529	 7.34883	 .245010	 1.08140	 1.24846	 .000000	 99.0970
0	-20.357	5.272	23	89	11463	 65.8419	 13.2972	 3.14207	 2.60591	 4.07596	 .671748	 6.64707	 .133804	 .955805	 1.06787	 .000000	 98.4393
0	-20.3565	5.272	24	89	11464	 68.5574	 12.9651	 2.26738	 2.22141	 4.58051	 1.08056	 7.05608	 .040418	 1.17383	 .965416	 .000000	 100.908
0	-20.356	5.272	25	89	11465	 69.2076	 13.1618	 2.59225	 1.96331	 4.09967	 .961725	 6.05602	 .098218	 1.04721	 .993208	 .000000	 100.181
0	-20.3555	5.272	26	89	11466	 66.6068	 12.4382	 2.86557	 1.77466	 4.32063	 .794550	 7.08697	 .358191	 .958451	 1.08181	 .000000	 98.2858
0	-20.355	5.272	27	89	11467	 67.9515	 13.6563	 2.36634	 2.36980	 4.39999	 1.12119	 6.80813	 .171793	 .953762	 1.02012	 .000000	 100.819
0	-20.3545	5.272	28	89	11468	 67.9038	 13.4610	 2.84504	 2.24967	 4.44370	 .875731	 7.08894	 .171155	 .939727	 .999050	 .000000	 100.978
0	-20.354	5.272	29	89	11469	 66.3320	 13.6374	 2.28934	 2.10634	 4.61427	 .469911	 6.26092	 .209729	 1.03397	 .960967	 .000000	 97.9148
0	-20.3535	5.272	30	89	11470	 66.6001	 12.9065	 2.24597	 2.16083	 4.36056	 1.08032	 6.96528	 .152714	 1.14116	 1.02380	 .000000	 98.6372
0	-20.353	5.272	31	89	11471	 64.7203	 12.5441	 3.24775	 2.55748	 3.81869	 1.35682	 8.75103	 .224239	 1.11051	 1.18859	 .000000	 99.5194
0	-20.3525	5.272	32	89	11472	 65.6069	 13.1054	 3.08503	 2.49316	 3.75145	 1.19511	 9.57718	 .242212	 1.32083	 1.45175	 .000000	 101.829
0	-20.352	5.272	33	89	11473	 67.0108	 12.8279	 2.82584	 1.98485	 4.13864	 .876774	 6.91354	 .152843	 1.46067	 1.02665	 .000000	 99.2185
0	-20.3515	5.272	34	89	11474	 69.5783	 14.1609	 2.55284	 2.20293	 4.40124	 .675465	 5.50707	 .305316	 1.54236	 .788604	 .000000	 101.715
0	-20.351	5.272	35	89	11475	 68.4632	 14.8308	 2.41052	 2.28998	 4.25463	 .593661	 5.70000	 .248768	 1.79287	 .710619	 .000000	 101.295
0	-20.3505	5.272	36	89	11476	 66.0995	 15.1363	 3.52134	 1.38001	 3.80167	 1.20653	 4.53951	 .156707	 2.47958	 .848123	 .000000	 99.1692
0	-20.35	5.272	37	89	11477	 63.3864	 16.6722	 6.39066	 1.17597	 3.21410	 3.26012	 3.76209	 .119285	 2.52346	 .754675	 .000000	 101.259
0	-20.3495	5.272	38	89	11478	 59.2582	 17.9212	 6.96714	 .908661	 2.65599	 4.37662	 3.70869	 -.06864	 3.64292	 .612511	 .000000	 99.9834
0	-20.349	5.272	39	89	11479	 59.8394	 20.1840	 6.67886	 .618595	 2.12172	 2.50319	 2.31718	 -.02859	 4.38349	 .393061	 .000000	 99.0109
0	-20.3485	5.272	40	89	11480	 61.9709	 23.5418	 6.07977	 .265213	 1.48079	 .639011	 1.80750	 .011037	 5.86024	 .247318	 .000000	 101.904
0	-20.348	5.272	41	89	11481	 61.4467	 23.3910	 6.68383	 .446676	 1.35189	 .146856	 1.17096	 -.04516	 6.27641	 .030114	 .000000	 100.899
0	-20.3475	5.272	42	89	11482	 61.2594	 24.7769	 6.22599	 .300349	 1.05637	 .024346	 .676960	 -.00628	 6.52496	 .099343	 .000000	 100.938
0	-20.347	5.272	43	89	11483	 61.9887	 24.3395	 6.86759	 .058795	 1.15919	 .024003	 1.04774	 .011961	 7.05290	 .031376	 .000000	 102.582
0	-20.3465	5.272	44	89	11484	 60.6267	 22.9601	 7.56606	 .267152	 1.00759	 .269484	 .993805	 .011463	 6.51126	 .180112	 .000000	 100.394
0	-20.346	5.272	45	89	11485	 59.5239	 22.5363	 7.08784	 .531716	 .995381	 .473115	 2.03549	 .029091	 6.36507	 .319834	 .000000	 99.8977
0	-20.3455	5.272	46	89	11486	 52.1248	 18.1133	 8.23857	 1.83804	 1.04506	 2.34618	 6.17737	 .171345	 6.11364	 1.04858	 .000000	 97.2169
0	-20.345	5.272	47	89	11487	 45.0297	 11.2419	 9.25325	 4.33161	 .962741	 5.82039	 14.0055	 .488493	 3.47756	 2.74604	 .000000	 97.3572
0	-20.3445	5.272	48	89	11488	 39.8591	 7.90968	 10.6813	 6.09081	 .781857	 7.75962	 20.4011	 .692979	 2.56592	 3.29359	 .000000	 100.036
0	-20.344	5.272	49	89	11489	 41.1817	 6.93587	 10.1246	 6.78915	 .971084	 7.87215	 22.0027	 .764077	 2.17367	 4.57161	 .000000	 103.387
0	-20.3435	5.272	50	89	11490	 48.0897	 9.27297	 8.64418	 5.23316	 1.61772	 6.11715	 16.7600	 .520976	 2.59478	 3.55057	 .000000	 102.401
0	-20.343	5.272	51	89	11491	 54.8457	 14.3146	 6.76247	 3.53502	 2.29435	 3.55651	 10.7448	 .201027	 3.49313	 1.91001	 .000000	 101.658
0	-20.3425	5.272	52	89	11492	 60.0961	 18.1272	 5.22135	 1.28669	 2.09015	 1.40537	 5.24097	 .043217	 3.92266	 .631160	 .000000	 98.0648
0	-20.342	5.272	53	89	11493	 62.1468	 22.1791	 5.99160	 .771400	 1.47914	 .187597	 2.03638	 .010474	 5.64925	 .293643	 .000000	 100.745
0	-20.3415	5.272	54	89	11494	 62.0226	 24.4683	 7.10315	 .387449	 1.16880	 .023824	 1.10023	 -.02606	 7.15838	 .123670	 .000000	 103.530
0	-20.341	5.272	55	89	11495	 61.1797	 25.0086	 6.60422	 .119115	 1.10993	 -.01699	 1.11870	 -.06343	 7.21633	 -.00277	 .000000	 102.273
0	-20.3405	5.272	56	89	11496	 62.1712	 24.4070	 6.76783	 .089797	 .999783	 .024192	 .818076	 .069025	 6.94647	 .008355	 .000000	 102.302
0	-20.34	5.272	57	89	11497	 61.2347	 23.6549	 6.24392	 -.02989	 .950951	 -.01686	 .995202	 .106848	 7.31954	 .032423	 .000000	 100.492
0	-20.3395	5.272	58	89	11498	 60.9613	 24.9955	 6.82554	 .028893	 .971549	 .106240	 1.20721	 -.08247	 6.50738	 .030613	 .000000	 101.552
0	-20.339	5.272	59	89	11499	 62.7656	 24.7605	 6.16772	 .150978	 1.00187	 .024483	 .783553	 -.02504	 6.58778	 .145240	 .000000	 102.363
0	-20.3385	5.272	60	89	11500	 62.2742	 24.7546	 6.84615	 .059041	 .977300	 .065205	 1.08330	 .030959	 6.77307	 -.00347	 .000000	 102.860
0	-20.338	5.272	61	89	11501	 63.5862	 25.9494	 7.21041	 -.00080	 1.09287	 .024067	 .923849	 .125472	 6.69024	 .167835	 .000000	 105.770
0	-20.3375	5.272	62	89	11502	 60.5109	 24.1638	 7.32429	 .297898	 1.11829	 .105753	 .905385	 .030656	 7.16790	 .031598	 .000000	 101.656
0	-20.337	5.272	63	89	11503	 62.3789	 24.1866	 5.79960	 .448570	 1.17840	 -.01689	 1.15440	 -.02552	 6.89149	 .226959	 .000000	 102.223
0	-20.3365	5.272	64	89	11504	 62.5018	 24.3095	 6.36706	 -.03050	 1.30452	 .024158	 1.06560	 .087746	 7.24863	 .100975	 .000000	 102.979
0	-20.336	5.272	65	89	11505	 61.6856	 24.1585	 6.48320	 .298949	 1.10471	 .106301	 1.01253	 -.02561	 7.12559	 .043290	 .000000	 101.993
0	-20.3355	5.272	66	89	11506	 61.1924	 24.8821	 6.86998	 .029498	 1.21455	 -.01700	 .870899	 -.00671	 6.64916	 .133911	 .000000	 101.819
0	-20.335	5.272	67	89	11507	 61.3331	 24.0456	 6.38412	 .179888	 1.06098	 .065342	 .835767	 .069129	 7.37701	 .055394	 .000000	 101.406
0	-20.3345	5.272	68	89	11508	 60.2900	 23.5573	 6.12511	 .209708	 1.28801	 .106397	 .835694	 .012371	 6.93943	 .158267	 .000000	 99.5222
0	-20.334	5.272	69	89	11509	 63.3219	 23.2848	 5.43849	 .357069	 1.58873	 .147444	 1.47197	 .106208	 7.13414	 .262750	 .000000	 103.114
0	-20.3335	5.272	70	89	11510	 63.6640	 21.7190	 5.26000	 .416177	 1.81669	 .147387	 1.63124	 -.00737	 6.60216	 .146374	 .000000	 101.396
0	-20.333	5.272	71	89	11511	 65.0127	 21.2964	 4.53477	 .564536	 1.95817	 .106392	 1.89630	 .105731	 6.58441	 .261940	 .000000	 102.321
0	-20.3325	5.272	72	89	11512	 63.2982	 22.3162	 5.49633	 .713647	 1.91939	 .187941	 1.70071	 .067670	 6.33614	 .180109	 .000000	 102.216
0	-20.332	5.272	73	89	11513	 63.0668	 22.9811	 5.86156	 .446302	 1.70327	 .023904	 1.45402	 .011493	 6.34467	 .340628	 .000000	 102.234
0	-20.3315	5.272	74	89	11514	 62.1337	 22.9153	 5.01970	 .059524	 1.39698	 .106812	 1.49090	 -.02548	 7.20641	 .159532	 .000000	 100.463
0	-20.331	5.272	75	89	11515	 62.3530	 23.2057	 5.38358	 .059973	 1.41290	 .065593	 1.11922	 .088013	 6.94701	 .169934	 .000000	 100.805
0	-20.3305	5.272	76	89	11516	 62.4360	 23.1832	 5.69541	 .476575	 1.19448	 .270784	 1.61375	 -.02602	 6.79693	 .377523	 .000000	 102.019
0	-20.33	5.272	77	89	11517	 63.9601	 23.8420	 5.47816	 .387194	 1.46716	 .517507	 1.63163	 -.02590	 7.04354	 .216142	 .000000	 104.518
0	-20.3295	5.272	78	89	11518	 63.2276	 23.4154	 5.55600	 .266333	 1.35547	 .394084	 1.87873	 .049247	 6.73167	 .308111	 .000000	 103.183
0	-20.329	5.272	79	89	11519	 63.9274	 21.6951	 5.39542	 .204432	 1.78720	 .721429	 2.35519	 .029671	 7.11177	 .287338	 .000000	 103.515
0	-20.3285	5.272	80	89	11520	 64.2042	 19.9767	 4.88794	 .827497	 2.15243	 .392644	 2.83070	 .066230	 5.60945	 .352918	 .000000	 101.301
0	-20.328	5.272	81	89	11521	 67.0935	 18.2649	 3.60874	 .616922	 2.78440	 .681419	 3.36171	 .141258	 4.60578	 .476067	 .000000	 101.635
0	-20.3275	5.272	82	89	11522	 68.8866	 17.4965	 2.72435	 .850931	 3.68207	 .434278	 4.29721	 -.01068	 3.57144	 .678828	 .000000	 102.612
0	-20.327	5.272	83	89	11523	 68.4557	 16.0840	 2.46414	 .880588	 3.68495	 .516967	 4.12062	 .102246	 2.74770	 .777030	 .000000	 99.8339
0	-20.3265	5.272	84	89	11524	 68.0735	 14.6933	 2.46266	 1.23444	 4.19036	 .351228	 4.43629	 .063425	 1.91445	 .762576	 .000000	 98.1822
0	-20.326	5.272	85	89	11525	 66.1561	 14.2466	 2.25129	 1.69658	 4.23929	 .798551	 5.98091	 .229796	 1.42961	 .870889	 .000000	 97.8997
0	-20.3255	5.272	86	89	11526	 65.7421	 13.5604	 3.18794	 1.48440	 4.00914	 .877837	 6.75467	 .209521	 1.08814	 1.04584	 .000000	 97.9600
0	-20.325	5.272	87	89	11527	 65.9265	 13.0290	 2.86644	 1.62976	 4.29973	 1.56763	 7.21147	 .171406	 1.10837	 1.36039	 .000000	 99.1707
0	-20.3245	5.272	88	89	11528	 68.8228	 14.0187	 2.65527	 1.34243	 4.40307	 1.20742	 6.17876	 .154810	 1.07888	 1.08498	 .000000	 100.947
0	-20.324	5.272	89	89	11529	 69.1306	 13.8370	 1.47589	 1.31719	 4.67818	 .679229	 5.44015	 .156207	 1.25251	 .967071	 .000000	 98.9340
0	-20.3235	5.272	90	89	11530	 70.0449	 13.6175	 1.93841	 1.31790	 4.68605	 .473944	 5.44152	 .062039	 .806168	 .826962	 .000000	 99.2154
0	-20.323	5.272	91	89	11531	 69.3131	 13.5661	 1.61690	 1.22809	 4.72806	 .679175	 5.45806	 .156087	 .988417	 .930979	 .000000	 98.6650
0	-20.3225	5.272	92	89	11532	 70.0333	 14.0252	 1.77990	 1.32184	 4.61899	 .844365	 4.70099	 .213654	 .801387	 .868774	 .000000	 99.2083
0	-20.322	5.272	93	89	11533	 68.4393	 13.3215	 1.95771	 1.52634	 4.57701	 .555611	 5.10440	 .137375	 1.00476	 .669237	 .000000	 97.2932
0	-20.3215	5.272	94	89	11534	 64.7678	 11.9719	 1.97571	 1.58096	 4.85506	 .839301	 5.38166	 .154801	 .644213	 .783866	 .000000	 92.9553
0	-20.321	5.272	95	89	11535	 57.6504	 10.5725	 3.26512	 2.02072	 4.21865	 2.67543	 9.17572	 .091233	 .445406	 .852500	 .000000	 90.9676
0	-20.3205	5.272	96	89	11536	 44.3784	 8.06090	 6.34959	 4.69606	 3.05039	 6.20445	 19.0915	 .163635	 .279632	 1.20295	 .000000	 93.4775
0	-20.32	5.272	97	89	11537	 27.0139	 5.34562	 8.52830	 8.07862	 1.73071	 8.04835	 33.2400	 .455609	 .529735	 1.60815	 .000000	 94.5790
0	-20.3195	5.272	98	89	11538	 17.4526	 4.73020	 5.96640	 12.2215	 1.08159	 5.53061	 48.7737	 .542459	 .411712	 1.87588	 .000000	 98.5867
0	-20.319	5.272	99	89	11539	 12.6132	 2.99073	 2.80833	 15.0500	 .751133	 2.41484	 56.0932	 .483723	 .432025	 2.48870	 .000000	 96.1259
0	-20.3185	5.272	100	89	11540	 7.50258	 2.61286	 1.25095	 16.0062	 .516618	 .776614	 64.1109	 .750209	 .156663	 2.28817	 .000000	 95.9718
0	-20.318	5.272	101	89	11541	 3.18659	 2.16290	 .609795	 15.4918	 .157720	 .269938	 69.7868	 .410140	 .214232	 2.46795	 .000000	 94.7578
0	-20.3175	5.272	102	89	11542	 .817264	 1.74425	 .293826	 15.3685	 .087011	 .018704	 71.8811	 .417696	 -.14997	 2.76731	 .000000	 93.2457
0	-20.317	5.272	103	89	11543	 .447940	 1.85808	 .104515	 14.8344	 .057338	 .018345	 73.5572	 .632155	 .160319	 2.32628	 .000000	 93.9966
0	-20.3165	5.272	104	89	11544	 .124876	 1.97714	 .190504	 17.2472	 .096432	 -.01696	 74.3160	 .635726	 .131639	 2.50186	 .000000	 97.2045
0	-20.316	5.272	105	89	11545	 .181615	 1.69017	 .155497	 16.0858	 .120252	 -.08805	 72.6900	 .549492	 -.06629	 2.43889	 .000000	 93.7573
0	-20.3155	5.272	106	89	11546	 .319946	 1.49798	 .172827	 15.9825	 .052501	 .195325	 74.2130	 .666838	 -.06613	 2.64254	 .000000	 95.6773
0	-20.315	5.272	107	89	11547	 .793044	 1.87650	 .431140	 16.1532	 .024157	 .302349	 71.6917	 .620960	 -.03680	 2.49256	 .000000	 94.3488
0	-20.3145	5.272	108	89	11548	 3.57495	 2.08252	 1.65085	 15.9254	 .217313	 .981928	 68.3717	 .551028	 .376430	 2.46595	 .000000	 96.1981
0	-20.314	5.272	109	89	11549	 8.19373	 3.15295	 2.48822	 15.4242	 .445119	 1.89115	 63.2533	 .655732	 .418401	 2.31536	 .000000	 98.2382
0	-20.3135	5.272	110	89	11550	 15.8522	 4.34086	 2.82505	 14.4668	 .850822	 1.96058	 58.5277	 .661016	 .679764	 2.05486	 .000000	 102.220
0	-20.313	5.272	111	89	11551	 32.9430	 6.55017	 2.47652	 11.3229	 1.99836	 2.22857	 41.5876	 .357103	 1.74965	 1.40079	 .000000	 102.615
0	-20.3125	5.272	112	89	11552	 46.8088	 8.68948	 1.90648	 8.22442	 3.00230	 1.14028	 26.4571	 .263193	 2.45355	 .775658	 .000000	 99.7212
0	-20.312	5.272	113	89	11553	 47.5089	 9.34397	 1.05180	 7.84090	 3.16969	 .402458	 25.1102	 .301449	 1.62224	 .870354	 .000000	 97.2219
0	-20.3115	5.272	114	89	11554	 44.6314	 8.49014	 1.06241	 10.3198	 2.74754	 .315728	 34.5649	 .429583	 .875350	 1.25261	 .000000	 104.689
0	-20.311	5.272	115	89	11555	 46.4684	 9.24100	 1.14603	 9.28386	 2.74428	 .551365	 32.8700	 .326004	 .904507	 1.11887	 .000000	 104.654
0	-20.3105	5.272	116	89	11556	 56.3420	 11.5260	 1.76229	 5.22044	 3.72544	 1.16851	 19.1435	 .298192	 1.09939	 .718089	 .000000	 101.004
0	-20.31	5.272	117	89	11557	 63.8642	 12.3655	 1.86574	 3.68848	 4.52981	 1.67492	 10.3882	 .165899	 1.45624	 .861881	 .000000	 100.861
0	-20.3095	5.272	118	89	11558	 68.1631	 13.0515	 1.70911	 2.22758	 4.72275	 1.57252	 6.50862	 .154021	 1.10247	 .595956	 .000000	 99.8076
0	-20.309	5.272	119	89	11559	 69.2296	 13.6317	 1.79784	 1.55802	 4.74263	 .842910	 4.94557	 .175494	 1.34967	 .579743	 .000000	 98.8531
0	-20.3085	5.272	120	89	11560	 70.9319	 14.5868	 1.44024	 1.05670	 4.88507	 .722638	 4.56098	 .139042	 1.22533	 .474174	 .000000	 100.023
0	-20.308	5.272	121	89	11561	 71.4235	 13.9883	 1.29975	 1.29640	 4.92094	 .393788	 4.36772	 .026279	 1.35437	 .553689	 .000000	 99.6247
0	-20.3075	5.272	122	89	11562	 70.8593	 14.8447	 1.80233	 1.02679	 4.86374	 .352092	 4.52530	 .176588	 1.01203	 .642495	 .000000	 100.105
0	-20.307	5.272	123	89	11563	 71.1574	 14.5708	 1.59979	 1.20411	 4.83006	 .475414	 4.84313	 .082129	 1.16242	 .610609	 .000000	 100.536
0	-20.3065	5.272	124	89	11564	 69.4679	 14.4375	 1.55855	 1.50120	 4.80499	 .680211	 4.70034	 .100805	 .899625	 .756362	 .000000	 98.9075
0	-20.306	5.272	125	89	11565	 71.8277	 14.3535	 1.50110	 .997306	 4.93087	 .393778	 4.59713	 .139017	 .798571	 .663803	 .000000	 100.203
0	-20.3055	5.272	126	89	11566	 72.1502	 13.8258	 1.72130	 1.29587	 4.56194	 .517368	 4.40301	 .176938	 1.04501	 .722246	 .000000	 100.420
0	-20.305	5.272	127	89	11567	 71.4147	 14.1271	 1.50156	 .909581	 4.56139	 .435739	 4.33321	 .177275	 .977027	 .743284	 .000000	 99.1808
0	-20.3045	5.272	128	89	11568	 70.8603	 13.8941	 2.00045	 1.23198	 4.76680	 .351365	 5.07144	 .119183	 1.00151	 .781543	 .000000	 100.079
0	-20.304	5.272	129	89	11569	 71.3875	 13.6672	 1.68040	 1.35325	 4.94672	 .146101	 4.54192	 .251649	 .899376	 .733614	 .000000	 99.6078
0	-20.3035	5.272	130	89	11570	 70.3639	 14.4557	 1.65970	 1.44338	 4.62114	 .845399	 4.63141	 .044661	 .931395	 .699497	 .000000	 99.6961
0	-20.368	5.2725	1	90	11571	 69.0023	 14.6627	 2.88127	 1.82866	 4.02199	 .758835	 4.18893	 .007101	 3.62494	 .796149	 .000000	 101.773
